;NomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;Fornecedor;CNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
20291;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DISTRIBUIDORA DE PRODUTOS NORDESTINOS LTDA;9140000000000.0;145986;0;3/7/2017 0:00;100.0;0.0;100.0;3;2017;0;;;1370986;5790.0;0.0;1545;6245563
20292;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DISTRIBUIDORA DE PRODUTOS NORDESTINOS LTDA;9140000000000.0;154539;0;4/6/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1385598;5835.0;0.0;1545;6282209
20293;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;262697;0;1/3/2017 0:00;180.1;0.0;180.1;1;2017;0;;;1353955;5696.0;0.0;1545;6196647
20294;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;272499;0;1/24/2017 0:00;100.0;0.0;100.0;1;2017;0;;;1354218;5696.0;0.0;1545;6197344
20295;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;282235;0;2/13/2017 0:00;100.0;0.0;100.0;2;2017;0;;;1357431;5723.0;0.0;1545;6206882
20296;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;284534;0;2/18/2017 0:00;190.02;0.0;190.02;2;2017;0;;;1362482;5753.0;0.0;1545;6221951
20297;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;285258;0;2/20/2017 0:00;100.0;0.0;100.0;2;2017;0;;;1371967;5795.0;0.0;1545;6248766
20298;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;290460;0;3/3/2017 0:00;200.0;0.0;200.0;3;2017;0;;;1362483;5753.0;0.0;1545;6221949
20299;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;291079;0;3/4/2017 0:00;123.28;0.0;123.28;3;2017;0;;;1362483;5753.0;0.0;1545;6221947
20300;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;293436;0;3/9/2017 0:00;265.03;0.0;265.03;3;2017;0;;;1365719;5765.0;0.0;1545;6229662
20301;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;293566;0;3/10/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1365719;5765.0;0.0;1545;6229659
20302;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;298347;0;3/21/2017 0:00;30.0;0.0;30.0;3;2017;0;;;1370986;5790.0;0.0;1545;6245552
20303;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;300533;0;3/26/2017 0:00;205.04;0.0;205.04;3;2017;0;;;1370980;5790.0;0.0;1545;6245514
20304;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;300884;0;3/27/2017 0:00;144.0;0.0;144.0;3;2017;0;;;1385300;5835.0;0.0;1545;6281469
20305;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;305190;0;4/5/2017 0:00;108.03;0.0;108.03;4;2017;0;;;1397477;5877.0;0.0;1545;6317601
20306;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;310090;0;4/18/2017 0:00;100.0;0.0;100.0;4;2017;0;;;1385304;5835.0;0.0;1545;6281481
20307;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;311466;0;4/21/2017 0:00;250.03;0.0;250.03;4;2017;0;;;1377559;5813.0;0.0;1545;6265739
20308;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;316183;0;5/4/2017 0:00;200.0;0.0;200.0;5;2017;0;;;1385308;5835.0;0.0;1545;6281269
20309;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;317743;0;5/8/2017 0:00;125.93;0.0;125.93;5;2017;0;;;1385308;5835.0;0.0;1545;6281488
20310;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;332984;0;6/3/2017 0:00;176.04;0.0;176.04;6;2017;0;;;1397457;5877.0;0.0;1545;6317440
20311;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;344054;0;6/19/2017 0:00;192.03;0.0;192.03;6;2017;0;;;1397457;5877.0;0.0;1545;6317460
20312;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;365026;0;7/22/2017 0:00;160.04;0.0;160.04;7;2017;0;;;1409140;5916.0;0.0;1545;6350458
20313;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;366189;0;7/24/2017 0:00;250.06;0.0;250.06;7;2017;0;;;1409140;5916.0;0.0;1545;6350470
20314;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENEROIL BEIRA RIO;8430000000000.0;115467;0;1/20/2017 0:00;130.01;0.0;130.01;1;2017;0;;;1354218;5696.0;0.0;1545;6197347
20315;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;10156;0;5/2/2017 0:00;50.0;0.0;50.0;5;2017;0;;;1385308;5835.0;0.0;1545;6281515
20316;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;10338;0;5/2/2017 0:00;50.0;0.0;50.0;5;2017;0;;;1385308;5835.0;0.0;1545;6281504
20317;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;130103;0;2/24/2017 0:00;50.01;0.0;50.01;2;2017;0;;;1362629;5753.0;0.0;1545;6222026
20318;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;5276;0;4/17/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1385304;5835.0;0.0;1545;6281511
20319;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;588;0;4/3/2017 0:00;100.0;0.0;100.0;4;2017;0;;;1385304;5835.0;0.0;1545;6281498
20320;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;6053;0;4/19/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1377559;5813.0;0.0;1545;6265233
20321;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;7504;0;4/24/2017 0:00;100.02;0.0;100.02;4;2017;0;;;1385305;5835.0;0.0;1545;6281527
20322;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ENORIL RUI CARNEIRO COM DE COMBUSTÍVEIS LTDA;8440000000000.0;8674;0;4/27/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1385598;5835.0;0.0;1545;6282193
20323;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ESPIRITO SANTO;5660000000000.0;245758;0;4/19/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1385304;5835.0;0.0;1545;6281224
20324;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;EXTRA PETROLEO LTDA;3410000000000.0;46696;0;3/4/2017 0:00;120.0;0.0;120.0;3;2017;0;;;1362629;5753.0;0.0;1545;6222094
20325;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;EXTRA PETROLEO LTDA;3410000000000.0;56374;0;7/7/2017 0:00;150.0;0.0;150.0;7;2017;0;;;1409140;5916.0;0.0;1545;6350499
20326;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALM. COM. DE COMB. E DERIV. DE PETR. LTDA.;6300000000000.0;120414;0;1/10/2017 0:00;200.0;0.0;200.0;1;2017;0;;;1353955;5696.0;0.0;1545;6196500
20327;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALM. COM. DE COMB. E DERIV. DE PETR. LTDA.;6300000000000.0;142424;0;3/24/2017 0:00;50.02;0.0;50.02;3;2017;0;;;1385300;5835.0;0.0;1545;6281402
20328;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;163603;0;2/4/2017 0:00;100.02;0.0;100.02;2;2017;0;;;1357431;5723.0;0.0;1545;6206878
20329;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;164741;0;2/7/2017 0:00;100.02;0.0;100.02;2;2017;0;;;1357431;5723.0;0.0;1545;6206868
20330;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;168516;0;2/16/2017 0:00;50.02;0.0;50.02;2;2017;0;;;1362629;5753.0;0.0;1545;6222037
20331;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;176434;0;3/7/2017 0:00;50.02;0.0;50.02;3;2017;0;;;1365719;5765.0;0.0;1545;6229686
20332;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;179408;0;3/14/2017 0:00;50.02;0.0;50.02;3;2017;0;;;1385300;5835.0;0.0;1545;6281412
20333;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;186613;0;3/30/2017 0:00;100.02;0.0;100.02;3;2017;0;;;1371969;5795.0;0.0;1545;6248792
20334;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;198672;0;4/27/2017 0:00;112.32;0.0;112.32;4;2017;0;;;1385304;5835.0;0.0;1545;6281449
20335;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FAUSTO ALMEIDA COM. DE COMBUSTÍVEIS;6300000000000.0;214080;0;6/2/2017 0:00;100.02;0.0;100.02;6;2017;0;;;1397457;5877.0;0.0;1545;6317436
20336;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;29775;0;1/13/2017 0:00;150.01;0.0;150.01;1;2017;0;;;1353772;5703.0;0.0;1545;6195978
20337;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;33038;0;3/13/2017 0:00;100.02;0.0;100.02;3;2017;0;;;1365719;5765.0;0.0;1545;6229669
20338;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FRATELLI POSTO DE COMBUSTIVEIS LTDA;8880000000000.0;1295;0;3/21/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1368056;5774.0;0.0;1545;6238360
20339;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FRATELLI POSTO DE COMBUSTIVEIS LTDA;8880000000000.0;15065;0;4/18/2017 0:00;155.02;0.0;155.02;4;2017;0;;;1376230;5814.0;0.0;1545;6261603
20340;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FRATELLI POSTO DE COMBUSTIVEIS LTDA;8880000000000.0;15843;0;4/25/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1377907;5828.0;0.0;1545;6266855
20341;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;GP EXCELGAS LTDA.;4580000000000.0;203065;0;1/24/2017 0:00;250.02;0.0;250.02;1;2017;0;;;1354185;5696.0;0.0;1545;6197279
20342;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;GP EXCELGAS LTDA.;4580000000000.0;211608;0;2/21/2017 0:00;189.09;0.0;189.09;2;2017;0;;;1362630;5753.0;0.0;1545;6222319
20343;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;GP EXCELGAS LTDA.;4580000000000.0;221556;0;3/25/2017 0:00;100.0;0.0;100.0;3;2017;0;;;1370986;5790.0;0.0;1545;6245546
20344;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;HS PETROLEO COMERCIO COMBUSTIVEL LTDA;23000000000000.0;107841;0;2/11/2017 0:00;150.0;0.0;150.0;2;2017;0;;;1357431;5724.0;0.0;1545;6206926
20345;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;INVESTIGAS LOCAÇÃO INVESTIMENTOS LIMITADA;7620000000000.0;338458;0;3/17/2017 0:00;149.99;0.0;149.99;3;2017;0;;;1370924;5790.0;0.0;1545;6245417
20346;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JAR JOUR VEÍCULOS E PETROLEO LTDA;109000000000.0;68670;0;4/5/2017 0:00;50.0;0.0;50.0;4;2017;0;;;1373825;5813.0;0.0;1545;6254320
20347;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JK COMBUSTIVEIS;8200000000000.0;103136;0;6/20/2017 0:00;50.0;0.0;50.0;6;2017;0;;;1399195;5885.0;0.0;1545;6322602
20348;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JK COMBUSTIVEIS;8200000000000.0;108888;0;6/27/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1399195;5885.0;0.0;1545;6322613
20349;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JK COMBUSTIVEIS AUTO POSTO AEROPORTO;8200000000000.0;56401;0;5/2/2017 0:00;50.0;0.0;50.0;5;2017;0;;;1379993;5832.0;0.0;1545;6270885
20350;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JK COMBUSTIVEIS AUTO POSTO AEROPORTO;8200000000000.0;63556;0;5/9/2017 0:00;100.0;0.0;100.0;5;2017;0;;;1384965;5835.0;0.0;1545;6280722
20351;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;JK COMBUSTIVEIS AUTO POSTO AEROPORTO;8200000000000.0;76586;0;5/23/2017 0:00;100.0;0.0;100.0;5;2017;0;;;1389257;5849.0;0.0;1545;6293759
20352;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;M M PETROLEO  LTDA;936000000000.0;253992;0;3/30/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1371969;5795.0;0.0;1545;6248756
20353;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;M. SEABRA;10400000000000.0;107357;0;2/17/2017 0:00;135.04;0.0;135.04;2;2017;0;;;1362629;5753.0;0.0;1545;6222243
20354;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MEGA POSTO DE COMBUSTÍVEIS LTDA.;5330000000000.0;118455;0;4/1/2017 0:00;200.0;0.0;200.0;4;2017;0;;;1371975;5795.0;0.0;1545;6248782
20355;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;62019;0;1/25/2017 0:00;50.0;0.0;50.0;1;2017;0;;;1362481;5753.0;0.0;1545;6221932
20356;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;62583;0;1/30/2017 0:00;70.0;0.0;70.0;1;2017;0;;;1362616;5753.0;0.0;1545;6222364
20357;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;63029;0;2/2/2017 0:00;70.0;0.0;70.0;2;2017;0;;;1362482;5753.0;0.0;1545;6221934
20358;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;63444;0;2/6/2017 0:00;80.0;0.0;80.0;2;2017;0;;;1362482;5753.0;0.0;1545;6221933
20359;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;64230;0;2/13/2017 0:00;70.0;0.0;70.0;2;2017;0;;;1362482;5753.0;0.0;1545;6221940
20360;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;66207;0;3/3/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1362483;5753.0;0.0;1545;6221941
20361;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;66437;0;3/7/2017 0:00;40.0;0.0;40.0;3;2017;0;;;1365719;5765.0;0.0;1545;6229677
20362;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;67792;0;3/28/2017 0:00;100.0;0.0;100.0;3;2017;0;;;1370980;5790.0;0.0;1545;6245462
20363;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;68156;0;3/20/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1370986;5790.0;0.0;1545;6245556
20364;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;70535;0;4/6/2017 0:00;40.0;0.0;40.0;4;2017;0;;;1385304;5835.0;0.0;1545;6281370
20365;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;75487;0;5/8/2017 0:00;72.0;0.0;72.0;5;2017;0;;;1385308;5835.0;0.0;1545;6281351
20366;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;80993;0;6/6/2017 0:00;239.75;0.0;239.75;6;2017;0;;;1397457;5877.0;0.0;1545;6317482
20367;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;81057;0;6/6/2017 0:00;88.02;0.0;88.02;6;2017;0;;;1397457;5877.0;0.0;1545;6317543
20368;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;PETROBEL  PETRÓLEO BELTRÃO LTDA;5250000000000.0;130827;0;4/11/2017 0:00;50.02;0.0;50.02;4;2017;0;;;1377559;5813.0;0.0;1545;6265213
20369;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;PETROIL COMBUSTIVEIS LTDA;2070000000000.0;465964;0;5/15/2017 0:00;100.0;0.0;100.0;5;2017;0;;;1386810;5840.0;0.0;1545;6286894
20370;BENJAMIN MARANHÃO;74040.0;131.0;2015;PB;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;Petroil Combustíveis Ltda.;2070000000000.0;450770;0;3/15/2017 0:00;50.0;0.0;50.0;3;2017;0;;;1366292;5765.0;0.0;1545;6231533
